16-09A,וְהָיִ֥יתִי לָהֶ֖ם לֵאלֹהִֽים׃,יִהְיֽוּ׃ 17וַיִּפֹּ֧ל אַבְרָהָ֛ם עַל־פָּנָ֖יו,דִּבֶּ֥ר אִתּ֖וֹ אֱלֹהִֽים׃ 24וְאַ֨בְרָהָ֔ם
16-09A, 9וַיֹּ֤אמֶר אֱלֹהִים֙ אֶל־אַבְרָהָ֔ם,וַיִּצְחָ֑ק וַיֹּ֣אמֶר בְּלִבּ֗וֹ הַלְּבֶ֤ן,בֶּן־תִּשְׁעִ֥ים וָתֵ֖שַׁע שָׁנָ֑ה
16-09A,וְאַתָּ֖ה אֶת־בְּרִיתִ֣י תִשְׁמֹ֑ר ,מֵאָֽה־שָׁנָה֙ יִוָּלֵ֔ד וְאִ֨ם־שָׂרָ֔ה,בְּהִמֹּל֖וֹ בְּשַׂ֥ר עָרְלָתֽוֹ׃
16-09A,אַתָּ֛ה וְזַרְעֲךָ֥ אֽ͏ַחֲרֶ֖יךָ לְדֹרֹתָֽם׃,הֲבַת־תִּשְׁעִ֥ים שָׁנָ֖ה תֵּלֵֽד׃, 25וְיִשְׁמָעֵ֣אל בְּנ֔וֹ בֶּן־שְׁלֹ֥שׁ
16-09A, 10זֹ֣את בְּרִיתִ֞י אֲשֶׁ֣ר תִּשְׁמְר֗וּ, 18וַיֹּ֥אמֶר אַבְרָהָ֖ם אֶל־הֽ͏ָאֱלֹהִ֑ים,עֶשְׂרֵ֖ה שָׁנָ֑ה בְּהִ֨מֹּל֔וֹ אֵ֖ת
16-09A,בֵּינִי֙ וּבֵ֣ינֵיכֶ֔ם וּבֵ֥ין זַרְעֲךָ֖ ,ל֥וּ יִשְׁמָעֵ֖אל יִחְיֶ֥ה לְפָנֶֽיךָ׃,בְּשַׂ֥ר עָרְלָתֽוֹ׃ 26בְּעֶ֙צֶם֙ הַיּ֣וֹם
16-09A,אַחֲרֶ֑יךָ הִמּ֥וֹל לָכֶ֖ם כָּל־זָכָֽר׃, 19וַיֹּ֣אמֶר אֱלֹהִ֗ים אֲבָל֙ שָׂרָ֣ה,הַזֶּ֔ה נִמּ֖וֹל אַבְרָהָ֑ם וְיִשְׁמָעֵ֖אל
16-09A, 11וּנְמַלְתֶּ֕ם אֵ֖ת בְּשַׂ֣ר עָרְלַתְכֶ֑ם,אִשְׁתְּךָ֗ יֹלֶ֤דֶת לְךָ֙ בֵּ֔ן וְקָרָ֥אתָ,בְּנֽוֹ׃ 27וְכָל־אַנְשֵׁ֤י בֵיתוֹ֙ יְלִ֣יד
16-09A,וְהָיָה֙ לְא֣וֹת בְּרִ֔ית בֵּינִ֖י וּבֵינֵיכֶֽם׃,אֶת־שְׁמ֖וֹ יִצְחָ֑ק וַהֲקִמֹתִ֨י,בָּ֔יִת וּמִקְנַת־כֶּ֖סֶף מֵאֵ֣ת בֶּן־
16-09A, 12וּבֶן־שְׁמֹנַ֣ת יָמִ֗ים יִמּ֥וֹל לָכֶ֛ם,אֶת־בְּרִיתִ֥י אִתּ֛וֹ לִבְרִ֥ית,נֵכָ֑ר נִמֹּ֖לוּ אִתּֽוֹ׃ פ 
16-09A,כָּל־זָכָ֖ר לְדֹרֹתֵיכֶ֑ם יְלִ֣יד בָּ֔יִת,עוֹלָ֖ם לְזַרְע֥וֹ אַחֲרָֽיו׃,1וַיֵּרָ֤א אֵלָיו֙ יְהוָ֔ה בְּאֵלֹנֵ֖י מַמְרֵ֑א
16-09A,וּמִקְנַת־כֶּ֙סֶף֙ מִכֹּ֣ל בֶּן־נֵכָ֔ר, 20וּֽלְיִשְׁמָעֵאל֘ שְׁמַעְתִּיךָ֒,וְה֛וּא יֹשֵׁ֥ב פֶּֽתַח־הָאֹ֖הֶל כְּחֹ֥ם
16-09A,אֲשֶׁ֛ר לֹ֥א מִֽזַּרְעֲךָ֖ הֽוּא׃,הִנֵּ֣ה ׀ בֵּרַ֣כְתִּי אֹת֗וֹ וְהִפְרֵיתִ֥י,הַיּֽוֹם׃ 2וַיִּשָּׂ֤א עֵינָיו֙ וַיַּ֔רְא וְהִנֵּה֙
16-09A,,אֹת֛וֹ וְהִרְבֵּיתִ֥י אֹת֖וֹ בִּמְאֹ֣ד,שְׁלֹשָׁ֣ה אֲנָשִׁ֔ים נִצָּבִ֖ים
,,,
17-09B,עָלָ֑יו וַיַּ֗רְא וַיָּ֤רָץ לִקְרָאתָם֙,וְה֥וּא אַחֲרָֽיו׃ 11וְאַבְרָהָ֤ם,אַבְרָהָ֔ם אֵ֥ת אֲשֶׁר־דִּבֶּ֖ר
17-09B,מִפֶּ֣תַח הָאֹ֔הֶל וַיִּשְׁתַּ֖חוּ,וְשָׂרָה֙ זְקֵנִ֔ים בָּאִ֖ים בַּיָּמִ֑ים ,עָלָֽיו׃ 20וַיֹּ֣אמֶר יְהוָ֔ה זַעֲקַ֛ת
17-09B,אָֽרְצָה׃ 3וַיֹּאמַ֑ר אֲדֹנָ֗י אִם־,חָדַל֙ לִהְי֣וֹת לְשָׂרָ֔ה אֹ֖רַח,סְדֹ֥ם וַעֲמֹרָ֖ה כִּי־רָ֑בָּה וְחַ֨טָּאתָ֔ם
17-09B,נָ֨א מָצָ֤אתִי חֵן֙ בְּעֵינֶ֔יךָ אַל־,כַּנָּשִֽׁים׃ 12וַתִּצְחַ֥ק שָׂרָ֖ה,כִּ֥י כָבְדָ֖ה מְאֹֽד׃ 21אֵֽרֲדָה־נָּ֣א
17-09B,נָ֥א תַעֲבֹ֖ר מֵעַ֥ל עַבְדֶּֽךָ׃,בְּקִרְבָּ֣הּ לֵאמֹ֑ר אַחֲרֵ֤י בְלֹתִי֙,וְאֶרְאֶ֔ה הַכְּצַעֲקָתָ֛הּ הַבָּ֥אָה
17-09B, 4יֻקַּֽח־נָ֣א מְעַט־מַ֔יִם וְרַחֲצ֖וּ,הֽ͏ָיְתָה־לִּ֣י עֶדְנָ֔ה וֽ͏ַאדֹנִ֖י זָקֵֽן׃,אֵלַ֖י עָשׂ֣וּ ׀ כָּלָ֑ה וְאִם־לֹ֖א
17-09B,רַגְלֵיכֶ֑ם וְהִֽשָּׁעֲנ֖וּ תַּ֥חַת הָעֵֽץ׃, 13וַיֹּ֥אמֶר יְהוָ֖ה אֶל־אַבְרָהָ֑ם,אֵדָֽעָה׃ 22וַיִּפְנ֤וּ מִשָּׁם֙ הֽ͏ָאֲנָשִׁ֔ים
17-09B, 5וְאֶקְחָ֨ה פַת־לֶ֜חֶם וְסַעֲד֤וּ,לָ֣מָּה זֶּה֩ צָחֲקָ֨ה שָׂרָ֜ה לֵאמֹ֗ר,וַיֵּלְכ֖וּ סְדֹ֑מָה וְאַ֨בְרָהָ֔ם עוֹדֶ֥נּוּ
17-09B,לִבְּכֶם֙ אַחַ֣ר תַּעֲבֹ֔רוּ כִּֽי־עַל־,הַאַ֥ף אֻמְנָ֛ם אֵלֵ֖ד וַאֲנִ֥י,עֹמֵ֖ד לִפְנֵ֥י יְהוָֽה׃ 23וַיִּגַּ֥שׁ אַבְרָהָ֖ם
17-09B,כֵּ֥ן עֲבַרְתֶּ֖ם עַֽל־עַבְדְּכֶ֑ם,זָקַֽנְתִּי׃ 14הֲיִפָּלֵ֥א מֵיְהוָ֖ה דָּבָ֑ר,וַיֹּאמַ֑ר הַאַ֣ף תִּסְפֶּ֔ה צַדִּ֖יק
17-09B,וַיֹּ֣אמְר֔וּ כֵּ֥ן תַּעֲשֶׂ֖ה כַּאֲשֶׁ֥ר,לַמּוֹעֵ֞ד אָשׁ֥וּב אֵלֶ֛יךָ כָּעֵ֥ת,עִם־רָשָֽׁע׃ 24אוּלַ֥י יֵ֛שׁ חֲמִשִּׁ֥ים
17-09B,דִּבַּֽרְתָּ׃ 6וַיְמַהֵ֧ר אַבְרָהָ֛ם,חַיָּ֖ה וּלְשָׂרָ֥ה בֵֽן׃ 15וַתְּכַחֵ֨שׁ,צַדִּיקִ֖ם בְּת֣וֹךְ הָעִ֑יר הַאַ֤ף
17-09B,הָאֹ֖הֱלָה אֶל־שָׂרָ֑ה וַיֹּ֗אמֶר,שָׂרָ֧ה ׀ לֵאמֹ֛ר לֹ֥א צָחַ֖קְתִּי,תִּסְפֶּה֙ וְלֹא־תִשָּׂ֣א לַמָּק֔וֹם
17-09B,מַהֲרִ֞י שְׁלֹ֤שׁ סְאִים֙ קֶ֣מַח,כִּ֣י ׀ יָרֵ֑אָה וַיֹּ֥אמֶר ׀ לֹ֖א כִּ֥י,לְמַ֛עַן חֲמִשִּׁ֥ים הַצַּדִּיקִ֖ם
17-09B,סֹ֔לֶת ל֖וּשִׁי וַעֲשִׂ֥י עֻגֽוֹת׃,צָחָֽקְתְּ׃ 16וַיָּקֻ֤מוּ מִשָּׁם֙,אֲשֶׁ֥ר בְּקִרְבָּֽהּ׃ 25חָלִ֨לָה לְּךָ֜
17-09B, 7וְאֶל־הַבָּקָ֖ר רָ֣ץ אַבְרָהָ֑ם,הֽ͏ָאֲנָשִׁ֔ים וַיַּשְׁקִ֖פוּ עַל־פְּנֵ֣י,מֵעֲשֹׂ֣ת ׀ כַּדָּבָ֣ר הַזֶּ֗ה לְהָמִ֤ית
17-09B,וַיִּקַּ֨ח בֶּן־בָּקָ֜ר רַ֤ךְ וָטוֹב֙ וַיִּתֵּ֣ן,סְדֹ֑ם וְאַ֨בְרָהָ֔ם הֹלֵ֥ךְ עִמָּ֖ם,צַדִּיק֙ עִם־רָשָׁ֔ע וְהָיָ֥ה
17-09B,אֶל־הַנַּ֔עַר וַיְמַהֵ֖ר לַעֲשׂ֥וֹת,לְשַׁלְּחָֽם׃ 17וַֽיהֹוָ֖ה אָמָ֑ר,כַצַדִּ֖יק כָּרָשָׁ֑ע חָלִ֣לָה לָּ֔ךְ
17-09B,אֹתֽוֹ׃ 8וַיִּקַּ֨ח חֶמְאָ֜ה וְחָלָ֗ב,הֽ͏ַמְכַסֶּ֤ה אֲנִי֙ מֽ͏ֵאַבְרָהָ֔ם,הֲשֹׁפֵט֙ כָּל־הָאָ֔רֶץ לֹ֥א יַעֲשֶׂ֖ה
17-09B,וּבֶן־הַבָּקָר֙ אֲשֶׁ֣ר עָשָׂ֔ה וַיִּתֵּ֖ן,אֲשֶׁ֖ר אֲנִ֥י עֹשֶֽׂה׃ 18וְאַ֨בְרָהָ֔ם,מִשְׁפָּֽט׃ 26וַיֹּ֣אמֶר יְהוָ֔ה אִם־
17-09B,לִפְנֵיהֶ֑ם וְהֽוּא־עֹמֵ֧ד עֲלֵיהֶ֛ם,הָי֧וֹ יִֽהְיֶ֛ה לְג֥וֹי גָּד֖וֹל וְעָצ֑וּם,אֶמְצָ֥א בִסְדֹ֛ם חֲמִשִּׁ֥ים
17-09B,תַּ֥חַת הָעֵ֖ץ וַיֹּאכֵֽלוּ׃ 9וַיֹּאמְר֣וּ,וְנִ֨בְרְכוּ ב֔וֹ כֹּ֖ל גּוֹיֵ֥י הָאָֽרֶץ׃,צַדִּיקִ֖ם בְּת֣וֹךְ הָעִ֑יר וְנָשָׂ֥אתִי
17-09B,אֵׄלָׄ֔יׄוׄ אַיֵּ֖ה שָׂרָ֣ה אִשְׁתֶּ֑ךָ, 19כִּ֣י יְדַעְתִּ֗יו לְמַעַן֩ אֲשֶׁ֨ר,לְכָל־הַמָּק֖וֹם בַּעֲבוּרָֽם׃ 27וַיַּ֥עַן
17-09B,וַיֹּ֖אמֶר הִנֵּ֥ה בָאֹֽהֶל׃ 10וַיֹּ֗אמֶר,יְצַוֶּ֜ה אֶת־בָּנָ֤יו וְאֶת־בֵּיתוֹ֙,אַבְרָהָ֖ם וַיֹּאמַ֑ר הִנֵּה־נָ֤א
17-09B, שׁ֣וֹב אָשׁ֤וּב אֵלֶ֙יךָ֙ כָּעֵ֣ת,אַחֲרָ֔יו וְשָֽׁמְרוּ֙ דֶּ֣רֶךְ יְהוָ֔ה,הוֹאַ֙לְתִּי֙ לְדַבֵּ֣ר אֶל־אֲדֹנָ֔י
17-09B,חַיָּ֔ה וְהִנֵּה־בֵ֖ן לְשָׂרָ֣ה אִשְׁתֶּ֑ךָ ,לַעֲשׂ֥וֹת צְדָקָ֖ה וּמִשְׁפָּ֑ט,וְאָנֹכִ֖י עָפָ֥ר וָאֵֽפֶר׃ 28א֠וּלַי
17-09B,וְשָׂרָ֥ה שֹׁמַ֛עַת פֶּ֥תַח הָאֹ֖הֶל,לְמַ֗עַן הָבִ֤יא יְהוָה֙ עַל,יַחְסְר֞וּן חֲמִשִּׁ֤ים הַצַּדִּיקִם֙
,,,
18-10A,חֲמִשָּׁ֔ה הֲתַשְׁחִ֥ית בַּחֲמִשָּׁ֖ה ,הִנֶּ֣ה נָּא־אֲדֹנַ֗י ס֣וּרוּ נָ֠א אֶל־,לִשְׁבֹּ֥ר הַדָּֽלֶת׃ 10וַיִּשְׁלְח֤וּ 
18-10A,אֶת־כָּל־הָעִ֑יר וַיֹּ֙אמֶר֙ לֹ֣א ,בֵּ֨ית עַבְדְּכֶ֤ם וְלִ֙ינוּ֙ וְרַחֲצ֣וּ ,הֽ͏ָאֲנָשִׁים֙ אֶת־יָדָ֔ם וַיָּבִ֧יאוּ 
18-10A,אַשְׁחִ֔ית אִם־אֶמְצָ֣א שָׁ֔ם ,רַגְלֵיכֶ֔ם וְהִשְׁכַּמְתֶּ֖ם וַהֲלַכְתֶּ֣ם ,אֶת־ל֛וֹט אֲלֵיהֶ֖ם הַבָּ֑יְתָה וְאֶת־
18-10A,אַרְבָּעִ֖ים וַחֲמִשָּֽׁה׃ 29וַיֹּ֨סֶף ,לְדַרְכְּכֶ֑ם וַיֹּאמְר֣וּ לֹּ֔א כִּ֥י ,הַדֶּ֖לֶת סָגָֽרוּ׃ 11וְֽאֶת־הָאֲנָשִׁ֞ים 
18-10A,ע֜וֹד לְדַבֵּ֤ר אֵלָיו֙ וַיֹּאמַ֔ר ,בָרְח֖וֹב נָלִֽין׃ 3וַיִּפְצַר־בָּ֣ם מְאֹ֔ד ,אֲשֶׁר־פֶּ֣תַח הַבַּ֗יִת הִכּוּ֙ בַּסַּנְוֵרִ֔ים 
18-10A,אוּלַ֛י יִמָּצְא֥וּן שָׁ֖ם אַרְבָּעִ֑ים ,וַיָּסֻ֣רוּ אֵלָ֔יו וַיָּבֹ֖אוּ אֶל־בֵּית֑וֹ ,מִקָּטֹ֖ן וְעַד־גָּד֑וֹל וַיִּלְא֖וּ 
18-10A,וַיֹּ֙אמֶר֙ לֹ֣א אֽ͏ֶעֱשֶׂ֔ה בַּעֲב֖וּר ,וַיַּ֤עַשׂ לָהֶם֙ מִשְׁתֶּ֔ה וּמַצּ֥וֹת ,לִמְצֹ֥א הַפָּֽתַח׃ 12וַיֹּאמְר֨וּ 
18-10A,הָאַרְבָּעִֽים׃ 30וַ֠יֹּאמֶר אַל־נָ֞א ,אָפָ֖ה וַיֹּאכֵֽלוּ׃ 4טֶרֶם֮ יִשְׁכָּבוּ֒ ,הָאֲנָשִׁ֜ים אֶל־ל֗וֹט עֹ֚ד מִֽי־לְךָ֣ 
18-10A,יִ֤חַר לֽ͏ַאדֹנָי֙ וַאֲדַבֵּ֔רָה אוּלַ֛י ,וְאַנְשֵׁ֨י הָעִ֜יר אַנְשֵׁ֤י סְדֹם֙ ,פֹ֔ה חָתָן֙ וּבָנֶ֣יךָ וּבְנֹתֶ֔יךָ וְכֹ֥ל 
18-10A,יִמָּצְא֥וּן שָׁ֖ם שְׁלֹשִׁ֑ים ,נָסַ֣בּוּ עַל־הַבַּ֔יִת מִנַּ֖עַר וְעַד־,אֲשֶׁר־לְךָ֖ בָּעִ֑יר הוֹצֵ֖א מִן־
18-10A,וַיֹּ֙אמֶר֙ לֹ֣א אֽ͏ֶעֱשֶׂ֔ה אִם־,זָקֵ֑ן כָּל־הָעָ֖ם מִקָּצֶֽה׃ 5וַיִּקְרְא֤וּ ,הַמָּקֽוֹם׃ 13כִּֽי־מַשְׁחִתִ֣ים 
18-10A,אֶמְצָ֥א שָׁ֖ם שְׁלֹשִֽׁים׃,אֶל־לוֹט֙ וַיֹּ֣אמְרוּ ל֔וֹ אַיֵּ֧ה ,אֲנַ֔חְנוּ אֶת־הַמָּק֖וֹם הַזֶּ֑ה כִּֽי־
18-10A, 31וַיֹּ֗אמֶר הִנֵּֽה־נָ֤א הוֹאַ֙לְתִּי֙ ,הָאֲנָשִׁ֛ים אֲשֶׁר־בָּ֥אוּ אֵלֶ֖יךָ ,גֽ͏ָדְלָ֤ה צַעֲקָתָם֙ אֶת־פְּנֵ֣י יְהוָ֔ה 
18-10A,לְדַבֵּ֣ר אֶל־אֲדֹנָ֔י אוּלַ֛י יִמָּצְא֥וּן ,הַלָּ֑יְלָה הוֹצִיאֵ֣ם אֵלֵ֔ינוּ ,וַיְשַׁלְּחֵ֥נוּ יְהוָ֖ה לְשַׁחֲתָֽהּ׃
18-10A,שָׁ֖ם עֶשְׂרִ֑ים וַיֹּ֙אמֶר֙ לֹ֣א ,וְנֵדְעָ֖ה אֹתָֽם׃ 6וַיֵּצֵ֧א אֲלֵהֶ֛ם , 14וַיֵּצֵ֨א ל֜וֹט וַיְדַבֵּ֣ר ׀ אֶל־חֲתָנָ֣יו ׀ 
18-10A,אַשְׁחִ֔ית בַּעֲב֖וּר הֽ͏ָעֶשְׂרִֽים׃,ל֖וֹט הַפֶּ֑תְחָה וְהַדֶּ֖לֶת סָגַ֥ר ,לֹקְחֵ֣י בְנֹתָ֗יו וַיֹּ֙אמֶר֙ ק֤וּמוּ 
18-10A, 32וַ֠יֹּאמֶר אַל־נָ֞א יִ֤חַר לַֽאדֹנָי֙ ,אַחֲרָֽיו׃ 7וַיֹּאמַ֑ר אַל־נָ֥א אַחַ֖י ,צְּאוּ֙ מִן־הַמָּק֣וֹם הַזֶּ֔ה כִּֽי־
18-10A,וַאֲדַבְּרָ֣ה אַךְ־הַפַּ֔עַם אוּלַ֛י ,תָּרֵֽעוּ׃ 8הִנֵּה־נָ֨א לִ֜י שְׁתֵּ֣י בָנ֗וֹת ,מַשְׁחִ֥ית יְהוָ֖ה אֶת־הָעִ֑יר 
18-10A,יִמָּצְא֥וּן שָׁ֖ם עֲשָׂרָ֑ה וַיֹּ֙אמֶר֙ ,אֲשֶׁ֤ר לֹֽא־יָדְעוּ֙ אִ֔ישׁ אוֹצִֽיאָה־,וַיְהִ֥י כִמְצַחֵ֖ק בְּעֵינֵ֥י חֲתָנָֽיו׃
18-10A,לֹ֣א אַשְׁחִ֔ית בַּעֲב֖וּר הָעֲשָׂרָֽה׃,נָּ֤א אֶתְהֶן֙ אֲלֵיכֶ֔ם וַעֲשׂ֣וּ לָהֶ֔ן , 15וּכְמוֹ֙ הַשַּׁ֣חַר עָלָ֔ה וַיָּאִ֥יצוּ 
18-10A, 33וַיֵּ֣לֶךְ יְהוָ֔ה כַּאֲשֶׁ֣ר כִּלָּ֔ה ,כַּטּ֖וֹב בְּעֵינֵיכֶ֑ם רַ֠ק לָֽאֲנָשִׁ֤ים ,הַמַּלְאָכִ֖ים בְּל֣וֹט לֵאמֹ֑ר 
18-10A,לְדַבֵּ֖ר אֶל־אַבְרָהָ֑ם וְאַבְרָהָ֖ם ,הָאֵל֙ אַל־תַּעֲשׂ֣וּ דָבָ֔ר כִּֽי־עַל־,קוּם֩ קַ֨ח אֶֽת־אִשְׁתְּךָ֜ וְאֶת־
18-10A,שָׁ֥ב לִמְקֹמֽוֹ׃ :1וַ֠יָּבֹאוּ שְׁנֵ֨י ,כֵּ֥ן בָּ֖אוּ בְּצֵ֥ל קֹרָתִֽי׃ 9וַיֹּאמְר֣וּ ׀ ,שְׁתֵּ֤י בְנֹתֶ֙יךָ֙ הַנִּמְצָאֹ֔ת פֶּן־
18-10A,הַמַּלְאָכִ֤ים סְדֹ֙מָה֙ בָּעֶ֔רֶב ,גֶּשׁ־הָ֗לְאָה וַיֹּֽאמְרוּ֙ הָאֶחָ֤ד ,תִּסָּפֶ֖ה בַּעֲוֺ֥ן הָעִֽיר׃ 16וֽ͏ַיִּתְמַהְמָ֓הּ ׀ 
18-10A,וְל֖וֹט יֹשֵׁ֣ב בְּשַֽׁעַר־סְדֹ֑ם וַיַּרְא־,בָּֽא־לָגוּר֙ וַיִּשְׁפֹּ֣ט שָׁפ֔וֹט ,וַיַּחֲזִ֨קוּ הָאֲנָשִׁ֜ים בְּיָד֣וֹ וּבְיַד־
18-10A,לוֹט֙ וַיָּ֣קָם לִקְרָאתָ֔ם ,עַתָּ֕ה נָרַ֥ע לְךָ֖ מֵהֶ֑ם וַיִּפְצְר֨וּ ,אִשְׁתּ֗וֹ וּבְיַד֙ שְׁתֵּ֣י בְנֹתָ֔יו 
18-10A,וַיִּשְׁתַּ֥חוּ אַפַּ֖יִם אָֽרְצָה׃ 2וַיֹּ֜אמֶר,בָאִ֤ישׁ בְּלוֹט֙ מְאֹ֔ד וַֽיִּגְּשׁ֖וּ,בְּחֶמְלַ֥ת יְהוָ֖ה עָלָ֑יו וַיֹּצִאֻ֥הוּ
,,,
19-10B,וַיַּנִּחֻ֖הוּ מִח֥וּץ לָעִֽיר׃ 17וַיְהִי֩ ,יְהוָ֖ה מִן־הַשָּׁמָֽיִם׃ 25וֽ͏ַיַּהֲפֹךְ֙,זָֽרַע׃ 33וַתַּשְׁקֶ֧יןָ אֶת־אֲבִיהֶ֛ן
19-10B,כְהוֹצִיאָ֨ם אֹתָ֜ם הַח֗וּצָה ,אֶת־הֶעָרִ֣ים הָאֵ֔ל וְאֵ֖ת כָּל־,יַ֖יִן בַּלַּ֣יְלָה ה֑וּא וַתָּבֹ֤א הַבְּכִירָה֙
19-10B,וַיֹּ֙אמֶר֙ הִמָּלֵ֣ט עַל־נַפְשֶׁ֔ךָ ,הַכִּכָּ֑ר וְאֵת֙ כָּל־יֹשְׁבֵ֣י הֶעָרִ֔ים,וַתִּשְׁכַּ֣ב אֶת־אָבִ֔יהָ וְלֹֽא־יָדַ֥ע
19-10B,אַל־תַּבִּ֣יט אַחֲרֶ֔יךָ וְאַֽל־,וְצֶ֖מַח הָאֲדָמָֽה׃ 26וַתַּבֵּ֥ט,בְּשִׁכְבָ֖הּ וּבְקוּׄמָֽהּ׃ 34וֽ͏ַיְהִי֙
19-10B,תַּעֲמֹ֖ד בְּכָל־הַכִּכָּ֑ר הָהָ֥רָה ,אִשְׁתּ֖וֹ מֵאַחֲרָ֑יו וַתְּהִ֖י נְצִ֥יב,מִֽמָּחֳרָ֔ת וַתֹּ֤אמֶר הַבְּכִירָה֙
19-10B,הִמָּלֵ֖ט פֶּן־תִּסָּפֶֽה׃ 18וַיֹּ֥אמֶר ,מֶֽלַח׃ 27וַיַּשְׁכֵּ֥ם אַבְרָהָ֖ם,אֶל־הַצְּעִירָ֔ה הֵן־שָׁכַ֥בְתִּי
19-10B,ל֖וֹט אֲלֵהֶ֑ם אַל־נָ֖א אֲדֹנָֽי׃,בַּבֹּ֑קֶר אֶל־הַ֨מָּק֔וֹם אֲשֶׁר־,אֶ֖מֶשׁ אֶת־אָבִ֑י נַשְׁקֶ֨נּוּ יַ֜יִן
19-10B, 19הִנֵּה־נָ֠א מָצָ֨א עַבְדְּךָ֣ חֵן֮ ,עָ֥מַד שָׁ֖ם אֶת־פְּנֵ֥י יְהוָֽה׃,גַּם־הַלַּ֗יְלָה וּבֹ֙אִי֙ שִׁכְבִ֣י עִמּ֔וֹ
19-10B,בְּעֵינֶיךָ֒ וַתַּגְדֵּ֣ל חַסְדְּךָ֗ אֲשֶׁ֤ר , 28וַיַּשְׁקֵ֗ף עַל־פְּנֵ֤י סְדֹם֙ וַעֲמֹרָ֔ה,וּנְחַיֶּ֥ה מֵאָבִ֖ינוּ זָֽרַע׃ 35וַתַּשְׁקֶ֜יןָ
19-10B,עָשִׂ֙יתָ֙ עִמָּדִ֔י לְהַחֲי֖וֹת אֶת־,וְעַֽל־כָּל־פְּנֵ֖י אֶ֣רֶץ הַכִּכָּ֑ר,גַּ֣ם בַּלַּ֧יְלָה הַה֛וּא אֶת־אֲבִיהֶ֖ן
19-10B,נַפְשִׁ֑י וְאָנֹכִ֗י לֹ֤א אוּכַל֙,וַיַּ֗רְא וְהִנֵּ֤ה עָלָה֙ קִיטֹ֣ר,יָ֑יִן וַתָּ֤קָם הַצְּעִירָה֙ וַתִּשְׁכַּ֣ב
19-10B,לְהִמָּלֵ֣ט הָהָ֔רָה פֶּן־תִּדְבָּקַ֥נִי,הָאָ֔רֶץ כְּקִיטֹ֖ר הַכִּבְשָֽׁן׃,עִמּ֔וֹ וְלֹֽא־יָדַ֥ע בְּשִׁכְבָ֖הּ
19-10B,הָרָעָ֖ה וָמַֽתִּי׃ 20הִנֵּה־נָ֠א הָעִ֨יר, 29וַיְהִ֗י בְּשַׁחֵ֤ת אֱלֹהִים֙ אֶת־,וּבְקֻמָֽהּ׃ 36וֽ͏ַתַּהֲרֶ֛יןָ שְׁתֵּ֥י בְנֽוֹת־
19-10B,הַזֹּ֧את קְרֹבָ֛ה לָנ֥וּס שָׁ֖מָּה,עָרֵ֣י הַכִּכָּ֔ר וַיִּזְכֹּ֥ר אֱלֹהִ֖ים,ל֖וֹט מֵאֲבִיהֶֽן׃ 37וַתֵּ֤לֶד
19-10B,וְהִ֣יא מִצְעָ֑ר אִמָּלְטָ֨ה נָּ֜א,אֶת־אַבְרָהָ֑ם וַיְשַׁלַּ֤ח אֶת־,הַבְּכִירָה֙ בֵּ֔ן וַתִּקְרָ֥א שְׁמ֖וֹ
19-10B,שָׁ֗מָּה הֲלֹ֥א מִצְעָ֛ר הִ֖וא,לוֹט֙ מִתּ֣וֹךְ הַהֲפֵכָ֔ה בַּהֲפֹךְ֙,מוֹאָ֑ב ה֥וּא אֲבִֽי־מוֹאָ֖ב עַד־
19-10B,וּתְחִ֥י נַפְשִֽׁי׃ 21וַיֹּ֣אמֶר אֵלָ֔יו,אֶת־הֶ֣עָרִ֔ים אֲשֶׁר־יָשַׁ֥ב בָּהֵ֖ן,הַיּֽוֹם׃ 38וְהַצְּעִירָ֤ה גַם־הִוא֙
19-10B,הִנֵּה֙ נָשָׂ֣אתִי פָנֶ֔יךָ גַּ֖ם לַדָּבָ֣ר,לֽוֹט׃ 30וַיַּעַל֩ ל֨וֹט מִצּ֜וֹעַר,יָ֣לְדָה בֵּ֔ן וַתִּקְרָ֥א שְׁמ֖וֹ בֶּן־עַמִּ֑י
19-10B,הַזֶּ֑ה לְבִלְתִּ֛י הָפְכִּ֥י אֶת־,וַיֵּ֣שֶׁב בָּהָ֗ר וּשְׁתֵּ֤י בְנֹתָיו֙,ה֛וּא אֲבִ֥י בְנֵֽי־עַמּ֖וֹן עַד־הַיּֽוֹם׃
19-10B,הָעִ֖יר אֲשֶׁ֥ר דִּבַּֽרְתָּ׃ 22מַהֵר֙,עִמּ֔וֹ כִּ֥י יָרֵ֖א לָשֶׁ֣בֶת בְּצ֑וֹעַר, ס 1וַיִּסַּ֨ע מִשָּׁ֤ם אַבְרָהָם֙ 
19-10B,הִמָּלֵ֣ט שָׁ֔מָּה כִּ֣י לֹ֤א אוּכַל֙,וַיֵּ֙שֶׁב֙ בַּמְּעָרָ֔ה ה֖וּא וּשְׁתֵּ֥י,אַ֣רְצָה הַנֶּ֔גֶב וַיֵּ֥שֶׁב בֵּין־קָדֵ֖שׁ
19-10B,לַעֲשׂ֣וֹת דָּבָ֔ר עַד־בֹּאֲךָ֖,בְנֹתָֽיו׃ 31וַתֹּ֧אמֶר הַבְּכִירָ֛ה אֶל־,וּבֵ֣ין שׁ֑וּר וַיָּ֖גָר בִּגְרָֽר׃ 2וַיֹּ֧אמֶר
